player_id,player,position,team,league,age,year_of_birth,mins_90s,touches,touches_def_pen,touches_def_third,touches_mid_third,touches_att_third,touches_att_pen,touches_live,touches_success,dribbles_att,dribbles_percent,dribbles_player_count,dribbles_megs,dribbles_carries,carries_total_dist,carries_prog_dist,pass_targets,pass_receptions,pass_reception_percent,miscontrols,dispossessed
11469,Jan Luca Rumpf,DF,Paderborn 07,Bundesliga,20,1999,0.7,36,5,16,19,3,1,34,2,4,50,2,0,23,122,70,24,21,87.5,0,2
11470,Lucas,MF,Hoffenheim,Bundesliga,20,1999,2.2,188,3,44,117,40,7,186,6,9,66.7,6,0,155,671,242,149,138,92.6,4,8
11471,Jean Lucas,MF,Lyon,Ligue 1,21,1998,34.8,1931,488,1235,780,44,14,1841,7,11,63.6,8,1,1149,6780,3673,1230,1212,98.5,4,5
11472,Fabio Lucioni,DF,Lecce,Serie A,31,1987,22.1,1255,81,423,577,362,44,1064,31,51,60.8,32,0,775,5990,3777,834,754,90.4,14,17
11473,José Luis Gayà,DF,Valencia,La Liga,24,1995,28,999,15,123,430,542,140,970,51,104,49,58,5,782,6251,3987,1124,754,67.1,71,53
11474,José Luis Morales,FWMF,Levante,La Liga,32,1987,27.6,1667,189,808,857,76,22,1585,4,6,66.7,4,0,947,5317,2067,913,899,98.5,12,8
11475,José Luis Palomino,DF,Atalanta,Serie A,29,1990,0.2,8,1,1,5,2,1,8,1,1,100,1,0,10,20,8,9,6,66.7,1,0
11476,José Luis Rodríguez,FW,Alavés,La Liga,21,1998,31.2,2050,393,1183,971,54,19,1946,4,9,44.4,4,0,1332,9426,5689,1454,1427,98.1,7,6
11477,David Luiz,DF,Arsenal,Premier League,32,1987,29,1521,110,439,910,299,36,1458,30,41,73.2,34,2,942,6297,3394,1038,926,89.2,24,28
11478,Douglas Luiz,MF,Aston Villa,Premier League,21,1998,4.4,201,6,45,72,97,4,176,6,11,54.5,6,2,132,899,638,143,125,87.4,2,3
11479,Jordan Lukaku,DF,Lazio,Serie A,25,1994,33.1,1179,30,56,522,654,228,1132,24,40,60,26,1,785,4094,2285,1593,932,58.5,72,69
11480,Romelu Lukaku,FW,Inter,Serie A,26,1993,22.6,929,14,139,423,443,70,879,54,82,65.9,58,3,702,5045,2913,955,642,67.2,60,54
11481,Dodi Lukebakio,FWMF,Hertha BSC,Bundesliga,21,1997,20.7,1030,41,213,612,285,31,990,19,34,55.9,22,1,702,4869,2777,801,681,85,22,16
11482,Saša Lukić,MF,Torino,Serie A,22,1996,17.5,1035,45,288,410,410,39,937,37,57,64.9,41,2,724,4939,2834,735,663,90.2,12,21
11483,Senad Lulić,DF,Lazio,Serie A,33,1986,27.3,1488,57,258,707,615,64,1466,17,34,50,20,4,972,5338,1933,1274,1059,83.1,36,21
11484,John Lundstram,MF,Sheffield Utd,Premier League,25,1994,5.9,427,50,186,268,18,0,410,0,0,,0,0,298,2250,1434,318,313,98.4,0,3
11485,Sebastiano Luperto,DF,Napoli,Serie A,22,1996,10.9,559,10,102,307,193,14,526,21,31,67.7,21,0,436,1888,803,487,407,83.6,22,21
11486,Arnaud Lusamba,MFFW,Nice,Ligue 1,22,1997,10,445,413,445,0,0,0,329,0,0,,0,0,246,1100,536,204,204,100,0,0
11487,Andreas Luthe,GK,Augsburg,Bundesliga,32,1987,13.1,810,111,466,377,31,3,785,10,16,62.5,11,0,503,3200,1621,508,503,99,4,3
11488,Lyanco,DF,Torino,Serie A,22,1997,14.9,810,96,302,355,202,11,685,11,20,55,12,0,427,2462,1448,484,431,89,8,8
11489,Charalambos Lykogiannis,DF,Cagliari,Serie A,25,1993,21.6,1362,77,472,878,87,5,1338,6,8,75,6,0,840,4037,1787,955,911,95.4,8,8
11490,Yann M'Vila,MFDF,Saint-Étienne,Ligue 1,29,1990,3.9,183,2,25,72,93,6,152,3,6,50,4,0,89,431,232,120,94,78.3,7,9
11491,Alexis Mac Allister,MFFW,Brighton,Premier League,20,1998,23.7,896,22,126,335,529,82,821,51,87,58.6,52,5,637,5622,3892,815,560,68.7,51,36
11492,Darwin Machís,FWMF,Granada,La Liga,26,1993,1.1,84,1,25,41,25,0,65,1,1,100,1,0,37,143,84,42,36,85.7,0,2
11493,Yvann Macon,DF,Saint-Étienne,Ligue 1,20,1998,29.2,2010,20,213,1043,871,83,1779,56,83,67.5,58,6,1455,7733,3581,1651,1439,87.2,46,47
11494,James Maddison,MF,Leicester City,Premier League,22,1996,13.3,566,78,335,260,12,9,540,2,3,66.7,2,0,274,1669,808,293,278,94.9,3,3
11495,Lisandro Magallán,DF,Alavés,La Liga,25,1993,15.5,1318,70,317,847,207,3,1258,9,10,90,9,0,871,3473,1563,982,942,95.9,5,9
11496,Francesco Magnanelli,MF,Sassuolo,Serie A,34,1984,1.3,52,12,33,16,5,5,52,1,1,100,1,0,30,131,77,32,31,96.9,0,1
11497,Giangiacomo Magnani,DFMF,Brescia,Serie A,23,1995,1.6,97,9,40,56,4,3,92,0,0,,0,0,58,289,151,61,60,98.4,1,0
11498,Giangiacomo Magnani,DF,Sassuolo,Serie A,23,1995,2.6,211,12,63,123,47,3,210,3,4,75,3,0,139,839,492,139,135,97.1,2,3
11499,Hugo Magnetti,MF,Brest,Ligue 1,21,1998,38,2828,429,1432,1468,166,57,2756,10,13,76.9,10,0,1833,14294,8411,1959,1915,97.8,7,10
11500,Harry Maguire,DF,Manchester Utd,Premier League,26,1993,1.7,61,5,17,43,4,0,61,3,4,75,3,0,37,211,101,36,35,97.2,3,2
11501,Abdallahi Mahmoud,MF,Alavés,La Liga,19,2000,21.6,1476,24,122,605,873,150,1401,60,93,64.5,61,1,1154,7916,4573,1367,1154,84.4,33,39
11502,Riyad Mahrez,FW,Manchester City,Premier League,28,1991,0.5,44,2,6,33,6,0,41,0,0,,0,0,27,134,43,29,27,93.1,0,1
11503,Thiago Maia,MF,Lille,Ligue 1,22,1997,5.9,381,11,84,226,95,4,368,7,7,100,7,0,274,1651,838,296,271,91.6,8,10
11504,Arne Maier,MF,Hertha BSC,Bundesliga,20,1999,25.2,1647,51,408,1050,317,30,1628,36,48,75,36,0,1173,7319,3489,1194,1092,91.5,33,33
11505,Habib Maïga,MF,Metz,Ligue 1,23,1996,28,804,714,800,2,3,1,530,0,0,,0,0,366,2213,1331,285,283,99.3,0,0
11506,Mike Maignan,GK,Lille,Ligue 1,23,1995,15.4,1179,74,451,570,229,18,1002,22,44,50,25,2,727,3900,2272,768,731,95.2,13,16
11507,Ainsley Maitland-Niles,DF,Arsenal,Premier League,21,1997,8.2,306,8,28,175,120,29,291,16,23,69.6,18,0,228,1069,483,377,223,59.2,25,14
11508,Josh Maja,FW,Bordeaux,Ligue 1,20,1998,4.1,157,1,24,76,77,12,155,9,20,45,12,0,132,994,732,169,116,68.6,11,13
11509,Abdul Majeed Waris,FW,Strasbourg,Ligue 1,27,1991,18.5,938,49,277,474,252,23,909,13,24,54.2,13,1,605,3867,2165,683,598,87.6,18,19
11510,Žan Majer,MF,Lecce,Serie A,27,1992,11,569,10,103,351,170,13,564,17,31,54.8,20,1,480,3334,1946,530,457,86.2,21,21
11511,Jean-Victor Makengo,MFFW,Toulouse,Ligue 1,21,1998,32.2,988,45,184,584,259,51,925,8,14,57.1,10,0,390,2222,1007,552,396,71.7,19,10
11512,Nemanja Maksimović,MF,Getafe,La Liga,24,1995,20,1546,233,789,782,77,21,1501,6,9,66.7,6,1,1079,6570,3779,1163,1151,99,2,5
11513,Nikola Maksimović,DF,Napoli,Serie A,27,1991,2.8,203,5,58,92,64,4,168,6,9,66.7,6,1,133,709,393,140,123,87.9,2,2
11514,Kévin Malcuit,DF,Napoli,Serie A,28,1991,0.3,21,0,3,9,12,2,21,0,1,0,0,0,13,104,66,22,17,77.3,2,0
11515,Daniel Maldini,FW,Milan,Serie A,17,2001,17.1,1267,5,97,617,671,47,1176,60,82,73.2,60,0,1022,6430,3330,1110,972,87.6,43,45
11516,Ruslan Malinovskyi,MFFW,Atalanta,Serie A,26,1993,7.5,303,7,44,155,130,16,295,5,11,45.5,5,0,200,1237,675,290,220,75.9,19,15
11517,Yunus Mallı,FWMF,Union Berlin,Bundesliga,27,1992,21.8,1570,90,501,729,418,20,1308,8,12,66.7,8,0,810,3942,1980,951,866,91.1,17,12
11518,Hugo Mallo,DF,Celta Vigo,La Liga,28,1991,16.9,466,8,50,253,196,55,433,16,29,55.2,18,1,314,2297,1276,574,299,52.1,43,33
11519,Streli Mamba,FW,Paderborn 07,Bundesliga,25,1994,1.6,105,4,40,59,17,4,105,2,2,100,2,0,69,461,217,70,65,92.9,0,3
11520,Hianga Mananga Mbock,MF,Brest,Ligue 1,19,1999,22,1535,64,477,738,394,15,1285,6,14,42.9,6,1,910,3858,2032,971,919,94.6,12,14
11521,Vincent Manceau,DF,Angers,Ligue 1,30,1989,30.4,1973,247,936,1046,140,33,1913,10,14,71.4,10,0,1303,8183,4651,1410,1373,97.4,10,10
11522,Gianluca Mancini,DFMF,Roma,Serie A,23,1996,27.1,1200,37,221,592,479,110,1160,27,42,64.3,28,0,763,5237,3263,1092,863,79,47,28
11523,Marco Mancosu,MFFW,Lecce,Serie A,30,1988,26.3,906,794,902,6,0,0,687,1,2,50,1,0,493,2266,1128,416,413,99.3,1,0
11524,Steve Mandanda,GK,Marseille,Ligue 1,34,1985,12.3,797,29,167,448,229,11,691,12,20,60,13,0,485,2428,1352,475,441,92.8,8,11
11525,Reinildo Mandava,DF,Lille,Ligue 1,25,1994,28.6,2047,313,1110,987,62,19,1951,6,9,66.7,8,0,1338,6560,3212,1479,1451,98.1,4,4
11526,Aïssa Mandi,DF,Betis,La Liga,27,1991,22.8,1245,36,271,626,392,48,1158,13,30,43.3,14,1,720,2820,1416,905,782,86.4,20,19
11527,Rolando Mandragora,MF,Udinese,Serie A,22,1997,30.5,1590,13,125,629,1000,219,1572,76,116,65.5,84,6,1248,9679,5436,1843,1275,69.2,85,72
11528,Sadio Mané,FW,Liverpool,Premier League,27,1992,7.5,353,70,216,145,6,4,347,0,1,0,0,0,205,914,325,229,225,98.3,1,1
11529,Eliaquim Mangala,DF,Valencia,La Liga,28,1991,20.8,1560,34,304,923,437,35,1404,23,28,82.1,24,1,1021,5050,2427,1161,1070,92.2,19,25
11530,Thomas Mangani,MF,Angers,Ligue 1,32,1987,10.8,540,75,283,232,48,4,479,0,0,,0,0,301,1830,1070,319,309,96.9,3,1
11531,Massimiliano Mangraviti,DF,Brescia,Serie A,21,1998,24.2,1677,244,850,909,38,24,1630,2,2,100,2,0,1092,6611,3726,1220,1209,99.1,5,2
11532,Kostas Manolas,DF,Napoli,Serie A,28,1991,17.8,815,77,319,324,212,14,685,13,20,65,14,0,406,2319,1352,458,401,87.6,15,8
11533,Javier Manquillo,DF,Newcastle Utd,Premier League,25,1994,0.2,8,0,1,6,2,0,8,1,1,100,1,0,5,29,25,8,5,62.5,1,0
11534,Giacomo Manzari,FWMF,Sassuolo,Serie A,18,2000,7.5,415,5,63,199,190,41,411,12,22,54.5,14,0,347,2561,1840,397,325,81.9,15,22
11535,Myziane Maolida,FWMF,Nice,Ligue 1,20,1999,20,1284,69,437,662,279,13,1076,28,52,53.8,30,1,762,5141,3312,794,724,91.2,16,29
11536,Faitout Maouassa,DF,Rennes,Ligue 1,21,1998,9.2,866,36,253,502,175,7,780,9,13,69.2,9,0,551,3171,1849,556,537,96.6,4,5
11537,Fernando Marçal,DF,Lyon,Ligue 1,30,1989,14.4,1212,46,239,586,462,45,1087,10,13,76.9,10,0,824,4155,2597,946,871,92.1,19,14
11538,Marcelo,DF,Real Madrid,La Liga,31,1988,16.7,1333,152,644,736,35,17,1296,0,1,0,0,0,824,4529,2478,918,905,98.6,2,2
11539,Marcelo,DF,Lyon,Ligue 1,32,1987,12.7,759,22,139,317,363,47,675,18,30,60,19,1,518,3773,2175,585,484,82.7,12,28
11540,Solly March,DFFW,Brighton,Premier League,25,1994,21.1,1610,246,733,956,55,21,1561,4,4,100,4,0,1195,7884,5046,1290,1273,98.7,6,5
11541,Gian Marco Ferrari,DF,Sassuolo,Serie A,27,1992,6,275,13,58,132,99,3,242,2,4,50,2,0,147,935,502,217,164,75.6,6,3
11542,Óscar de Marcos,DFFW,Athletic Club,La Liga,30,1989,1,73,10,46,33,0,0,72,0,0,,0,0,48,349,210,55,55,100,0,0
11543,Dario Maresic,DF,Reims,Ligue 1,19,1999,0.1,5,0,0,4,1,0,5,0,0,,0,0,2,3,2,1,1,100,0,0
11544,Miguel Marí,MF,Eibar,La Liga,22,1997,1.3,111,21,52,65,1,0,110,0,0,,0,0,70,503,335,82,81,98.8,0,0
11545,Pablo Marí,DF,Arsenal,Premier League,25,1993,19.5,1040,142,582,503,24,15,987,1,1,100,1,0,601,2920,1625,635,622,98,3,2
11546,José María Giménez,DF,Atlético Madrid,La Liga,24,1995,0.5,23,0,1,9,13,6,21,2,2,100,2,0,14,92,73,31,15,48.4,2,0
11547,Mariano,FW,Real Madrid,La Liga,25,1993,16.8,762,84,316,343,121,5,628,1,3,33.3,2,0,315,1048,434,346,330,95.4,5,3
11548,Adrian Mariappa,DF,Watford,Premier League,32,1986,2.2,140,4,35,83,28,0,134,3,4,75,3,0,96,384,175,101,87,86.1,3,6
11549,Jordan Marié,MF,Dijon,Ligue 1,27,1991,0.3,18,0,4,7,8,1,18,0,0,,0,0,11,92,40,21,17,81,0,0
11550,Federico Marigosu,MF,Cagliari,Serie A,18,2001,9.5,466,39,165,225,99,7,368,8,22,36.4,10,3,226,1238,793,224,207,92.4,5,6
11551,Adrián Marín,DF,Alavés,La Liga,22,1997,1,21,4,15,6,0,0,20,0,0,,0,0,8,32,15,5,5,100,0,0
11552,Guillermo Maripán,DF,Alavés,La Liga,25,1994,19.5,1262,146,631,676,52,18,1225,3,6,50,4,1,833,4663,2713,872,850,97.5,4,3
11553,Guillermo Maripán,DF,Monaco,Ligue 1,25,1994,20.2,1641,227,794,939,33,5,1608,6,6,100,6,0,1189,7084,4225,1271,1259,99.1,2,2
11554,Marlon,DF,Sassuolo,Serie A,23,1995,0.9,33,2,5,16,13,2,33,1,7,14.3,1,0,25,224,123,23,19,82.6,1,5
11555,Omar Marmoush,MFFW,Wolfsburg,Bundesliga,20,1999,2,105,1,10,59,54,6,94,2,3,66.7,2,0,82,857,570,86,73,84.9,3,2
11556,Gonzalo Maroni,MF,Sampdoria,Serie A,20,1999,16.4,1453,98,493,930,127,17,1429,9,10,90,10,0,1046,5233,2616,1136,1105,97.3,4,10
11557,Marquinhos,MFDF,Paris S-G,Ligue 1,25,1994,14.1,719,74,286,282,197,9,617,12,25,48,13,1,405,2448,1554,455,408,89.7,12,12
11558,Bruno Martella,DFMF,Brescia,Serie A,26,1992,25.2,710,14,71,360,312,95,694,12,26,46.2,13,2,446,2216,1038,1022,514,50.3,63,26
11559,Roger Martí,FW,Levante,La Liga,28,1991,29.2,1074,18,51,400,692,188,1048,64,104,61.5,66,2,892,5737,3206,1399,897,64.1,66,68
11560,Anthony Martial,FW,Manchester Utd,Premier League,23,1995,19.9,1081,50,290,490,375,13,819,24,40,60,26,1,592,3953,2164,610,527,86.4,13,12
11561,Aarón Martín,DF,Mainz 05,Bundesliga,22,1997,5.9,201,168,198,3,0,0,153,0,0,,0,0,106,449,271,99,99,100,0,0
11562,Daniel Martín,GK,Betis,La Liga,21,1998,4.8,134,117,134,0,0,0,72,0,0,,0,0,44,254,162,31,31,100,0,0
11563,David Martin,GK,West Ham,Premier League,33,1986,1.3,93,6,26,57,15,3,88,0,0,,0,0,61,258,129,60,57,95,3,1
11564,Jonas Martin,MF,Rennes,Ligue 1,29,1990,2.7,215,4,47,139,39,3,195,3,3,100,3,0,152,730,372,159,151,95,4,6
11565,Jonas Martin,MF,Strasbourg,Ligue 1,29,1990,0.4,20,0,3,12,5,1,20,1,1,100,1,0,16,123,21,20,15,75,1,1
11566,Josh Martin,FW,Norwich City,Premier League,17,2001,7.4,275,10,62,111,131,40,273,11,29,37.9,12,0,189,1839,1245,311,181,58.2,24,21
11567,Martinelli,FW,Arsenal,Premier League,18,2001,0.2,10,0,1,4,7,0,6,0,0,,0,0,5,46,39,5,5,100,0,0
11568,Álex Martínez,DF,Granada,La Liga,28,1990,8.6,308,275,308,0,0,0,226,0,0,,0,0,148,589,303,135,135,100,0,0
11569,Emiliano Martínez,GK,Arsenal,Premier League,26,1992,33,1904,190,962,997,111,31,1789,8,11,72.7,8,0,1050,7325,3949,1089,1055,96.9,2,7
11570,Iñigo Martínez,DF,Athletic Club,La Liga,28,1991,0.1,9,1,1,3,6,1,9,0,0,,0,0,7,58,23,7,7,100,2,1
11571,Javi Martínez,MF,Osasuna,La Liga,19,1999,7.5,675,53,290,400,25,3,668,3,4,75,3,0,452,2428,1208,491,481,98,1,0
11572,Javi Martínez,DFMF,Bayern Munich,Bundesliga,30,1988,27.2,978,14,58,375,604,238,956,47,83,56.6,51,2,670,3974,2546,1217,714,58.7,86,60
11573,Lautaro Martínez,FW,Inter,Serie A,21,1997,26,1340,169,818,604,46,18,1289,6,7,85.7,6,0,755,5438,3259,757,737,97.4,5,7
11574,Pablo Martinez,DF,Nîmes,Ligue 1,30,1989,0.4,31,5,13,11,8,2,28,0,2,0,0,0,15,119,52,17,13,76.5,1,2
11575,Pablo Martínez,MFFW,Levante,La Liga,21,1998,18.6,1018,20,177,479,462,83,945,61,104,58.7,64,3,827,7141,4443,898,704,78.4,31,35
11576,Gelson Martins,DFFW,Monaco,Ligue 1,24,1995,10.5,497,29,155,175,189,30,425,9,18,50,12,1,313,1582,825,335,296,88.4,6,11
11577,Adam Marušić,DF,Lazio,Serie A,26,1992,22.5,1532,106,627,895,111,6,1487,11,15,73.3,12,1,958,5719,2314,963,925,96.1,6,8
11578,Omar Mascarell,MF,Schalke 04,Bundesliga,26,1993,14.7,938,102,409,483,103,13,880,6,7,85.7,6,0,579,3072,1765,623,618,99.2,2,5
11579,Andrea Masiello,DF,Genoa,Serie A,33,1986,6,358,28,161,189,25,0,335,1,1,100,1,0,215,986,503,224,220,98.2,0,2
11580,Andrea Masiello,DF,Atalanta,Serie A,33,1986,20.2,1186,102,392,567,269,21,973,11,18,61.1,11,0,535,2661,1350,568,523,92.1,11,13
11581,Adam Masina,DF,Watford,Premier League,25,1994,35,1107,1006,1103,4,1,0,656,0,0,,0,0,417,2795,1789,345,343,99.4,0,0
11582,Jordi Masip,GK,Valladolid,La Liga,30,1989,10.4,745,52,240,385,174,14,659,31,39,79.5,31,1,489,3269,2056,463,424,91.6,9,23
11583,Arthur Masuaku,DF,West Ham,Premier League,25,1993,30.5,1136,16,71,494,611,139,1122,18,37,48.6,23,1,692,3007,1185,1632,876,53.7,91,54
11584,Jaime Mata,FW,Getafe,La Liga,30,1988,8.4,589,3,36,320,266,33,560,5,12,41.7,7,0,459,2237,1120,605,489,80.8,10,12
11585,Juan Mata,MFFW,Manchester Utd,Premier League,31,1988,28.3,1437,222,776,581,175,17,1296,18,19,94.7,18,0,791,5592,2760,805,760,94.4,10,10
11586,Aleš Matějů,DF,Brescia,Serie A,23,1996,11.7,355,14,25,175,173,64,330,19,31,61.3,20,2,225,1224,519,491,255,51.9,44,23
11587,Jean-Philippe Mateta,FW,Mainz 05,Bundesliga,22,1997,17.6,1416,55,391,903,246,9,1388,23,29,79.3,24,0,1002,6305,3690,1053,1014,96.3,10,24
11588,Nemanja Matić,MF,Manchester Utd,Premier League,30,1988,7.8,626,49,278,361,32,8,610,2,2,100,2,0,398,2518,1771,412,408,99,1,2
11589,Joël Matip,DF,Liverpool,Premier League,27,1991,12.9,421,1,36,149,276,56,411,32,62,51.6,33,1,334,3033,1926,539,305,56.6,47,34
11590,Rabbi Matondo,FWMF,Schalke 04,Bundesliga,18,2000,1,50,1,2,20,30,11,46,2,5,40,3,0,34,83,17,72,41,56.9,1,8
11591,Alessandro Matri,FWMF,Brescia,Serie A,34,1984,10.3,549,42,172,251,172,12,505,10,16,62.5,11,0,356,2649,1594,363,322,88.7,6,12
11592,Federico Mattiello,DF,Cagliari,Serie A,24,1995,24.9,1374,28,213,787,425,50,1334,13,28,46.4,16,2,903,3619,1471,1186,1017,85.8,30,32
11593,Blaise Matuidi,MF,Juventus,Serie A,32,1987,30.7,1063,16,79,445,597,190,999,34,70,48.6,36,1,774,5008,2544,1440,763,53,57,70
11594,Neal Maupay,FW,Brighton,Premier League,22,1996,15.5,582,10,96,309,244,55,574,39,76,51.3,46,2,472,4080,2396,645,417,64.7,45,49
11595,Stephy Mavididi,FWMF,Dijon,Ligue 1,21,1998,30.1,1680,71,507,777,514,33,1238,8,10,80,8,0,835,4958,2661,965,808,83.7,28,17
11596,Philipp Max,DF,Augsburg,Bundesliga,25,1993,5,180,3,15,63,112,31,176,12,18,66.7,13,2,123,752,387,206,135,65.5,11,14
11597,Eric Maxim Choupo-Moting,FWMF,Paris S-G,Ligue 1,30,1989,1.3,101,0,12,48,49,7,84,6,8,75,6,0,66,461,249,73,61,83.6,4,4
11598,Alexandru Maxim,MF,Mainz 05,Bundesliga,29,1990,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,1,1,1,100,0,0
11599,Kévin Mayi,FW,Brest,Ligue 1,26,1993,23.8,782,17,68,424,345,87,758,30,57,52.6,32,2,589,3396,1507,980,604,61.6,35,50
11600,Borja Mayoral,FW,Levante,La Liga,22,1997,0.1,31,0,1,27,5,0,31,0,0,,0,0,21,82,47,27,23,85.2,0,0
11601,Luca Mazzitelli,MF,Sassuolo,Serie A,23,1995,18.8,1217,75,326,564,403,40,991,52,80,65,55,3,667,4457,2771,692,601,86.8,29,27
11602,Kevin Mbabu,DF,Wolfsburg,Bundesliga,24,1995,16.8,937,2,24,344,647,208,904,59,115,51.3,70,4,777,5887,4153,1040,813,78.2,44,43
11603,Kylian Mbappé,FW,Paris S-G,Ligue 1,20,1998,16.7,992,80,380,489,178,11,833,11,15,73.3,12,1,576,3104,1513,613,575,93.8,7,9
11604,Ibrahima Mbaye,DF,Bologna,Serie A,24,1994,0.6,83,1,17,48,24,0,79,0,1,0,0,0,58,142,66,71,69,97.2,1,0
11605,Loïc Mbe Soh,DF,Paris S-G,Ligue 1,18,2001,0.9,48,1,7,23,23,5,42,1,4,25,1,0,38,322,218,39,36,92.3,0,2
11606,Isaac Mbenza,FW,Amiens,Ligue 1,23,1996,4.4,183,0,30,91,75,18,177,14,24,58.3,14,0,147,1058,651,175,135,77.1,6,11
11607,Nathanael Mbuku,MFFW,Reims,Ligue 1,17,2002,34.3,1935,109,480,1038,518,104,1868,32,49,65.3,33,1,1249,6663,3188,1347,1178,87.5,42,44
11608,James McArthur,MF,Crystal Palace,Premier League,31,1987,23.5,933,50,114,405,461,114,917,25,44,56.8,26,1,436,2466,1234,1211,636,52.5,52,42
11609,Oliver McBurnie,FW,Sheffield Utd,Premier League,23,1996,28,896,710,892,6,0,0,617,2,2,100,2,0,392,1923,1058,354,353,99.7,1,0
11610,Alex McCarthy,GK,Southampton,Premier League,29,1989,18.7,1018,35,238,623,205,15,948,6,11,54.5,9,2,517,2437,894,606,539,88.9,11,15
11611,James McCarthy,MF,Crystal Palace,Premier League,28,1990,25.7,1105,43,215,532,439,75,1042,53,69,76.8,55,0,769,5339,2811,826,684,82.8,37,57
11612,John McGinn,MF,Aston Villa,Premier League,24,1994,20.2,895,25,95,418,425,66,881,31,47,66,34,2,566,3074,1269,1088,657,60.4,57,31
11613,David McGoldrick,FW,Sheffield Utd,Premier League,31,1987,1.8,57,52,57,0,0,0,38,0,0,,0,0,22,94,47,20,20,100,0,0
11614,Michael McGovern,GK,Norwich City,Premier League,35,1984,23,1345,78,408,735,303,50,1306,26,44,59.1,28,0,810,4929,2854,989,842,85.1,28,24
11615,Weston McKennie,MFDF,Schalke 04,Bundesliga,20,1998,33,2028,108,569,1140,457,27,1950,34,49,69.4,36,5,1309,7143,3554,1623,1403,86.4,40,38
11616,Kenny McLean,MF,Norwich City,Premier League,27,1992,37.1,1700,50,292,859,747,51,1575,80,135,59.3,84,6,1277,11291,5740,1236,1037,83.9,39,81
11617,Dwight McNeil,MF,Burnley,Premier League,19,1999,19.7,1289,69,324,782,258,23,1268,31,47,66,35,5,910,5100,2451,915,850,92.9,24,32
11618,Scott McTominay,MF,Manchester Utd,Premier League,22,1996,8.5,490,59,251,200,64,11,448,6,8,75,6,1,287,1473,810,311,292,93.9,2,1
11619,Biagio Meccariello,DF,Lecce,Serie A,28,1991,19.8,1256,84,379,788,148,2,1205,12,15,80,13,0,772,3734,1927,841,794,94.4,7,9
11620,Gary Medel,MF,Bologna,Serie A,31,1987,32,1609,236,859,766,54,38,1553,6,7,85.7,6,1,774,3263,1328,815,785,96.3,6,3
11621,Ben Mee,DF,Burnley,Premier League,29,1989,3.6,122,2,29,46,53,14,121,0,3,0,0,0,70,343,191,131,76,58,8,3
11622,Joshua Mees,MFFW,Union Berlin,Bundesliga,23,1996,13.3,711,4,73,362,314,41,658,7,13,53.8,8,0,461,2294,981,731,514,70.3,26,24
11623,Admir Mehmedi,MFFW,Wolfsburg,Bundesliga,28,1991,24.5,1213,61,268,700,344,37,1195,63,89,70.8,66,1,856,5501,3190,911,800,87.8,39,26
11624,Soualiho Meïté,MF,Torino,Serie A,25,1994,3.4,181,2,32,85,82,11,181,9,22,40.9,10,0,137,1133,650,148,112,75.7,11,16
11625,Farid El Melali,MFFW,Angers,Ligue 1,22,1997,12.4,461,5,47,259,186,11,456,9,19,47.4,10,0,346,2113,924,457,355,77.7,9,15
11626,Óscar Melendo,MFFW,Espanyol,La Liga,21,1997,13.7,703,34,191,411,134,26,690,12,22,54.5,14,3,459,2236,1127,555,475,85.6,16,16
11627,Gonzalo Melero,MF,Levante,La Liga,25,1994,13.1,1183,20,167,773,342,16,1149,29,33,87.9,29,1,999,5807,2494,1091,998,91.5,21,17
11628,Arthur Melo,MF,Barcelona,La Liga,22,1996,15.3,867,89,440,448,46,11,842,6,7,85.7,7,0,563,3351,1907,569,551,96.8,8,7
11629,Pedro Mendes,DF,Montpellier,Ligue 1,28,1990,20.1,1429,49,299,921,285,11,1387,15,20,75,15,0,1002,4495,1914,1058,989,93.5,19,23
11630,Thiago Mendes,MF,Lyon,Ligue 1,27,1992,16.4,907,27,141,467,353,41,868,25,42,59.5,27,3,624,2999,1617,806,655,81.3,39,30
11631,Brais Méndez,MFFW,Celta Vigo,La Liga,22,1997,9.6,317,8,65,149,126,17,314,12,17,70.6,12,1,201,1276,682,328,207,63.1,21,19
11632,Édgar Méndez,MFFW,Alavés,La Liga,29,1990,12.2,574,7,66,313,249,33,559,27,46,58.7,29,2,456,3032,1888,569,413,72.6,42,35
11633,Stiven Mendoza,FWMF,Amiens,Ligue 1,27,1992,10,266,10,20,130,126,49,258,8,11,72.7,9,1,149,762,375,412,181,43.9,26,14
11634,Alexandre Mendy,FWMF,Brest,Ligue 1,25,1994,16.6,1419,33,237,710,552,11,1294,23,31,74.2,24,5,983,4368,2699,1123,1067,95,6,16
11635,Benjamin Mendy,DF,Manchester City,Premier League,25,1994,24,844,739,840,4,1,0,632,1,1,100,1,0,421,1975,1001,372,371,99.7,1,0
11636,Edouard Mendy,GK,Rennes,Ligue 1,27,1992,20.1,1489,57,390,691,496,39,1304,52,72,72.2,55,4,1034,5937,3378,1093,994,90.9,38,19
11637,Ferland Mendy,DF,Real Madrid,La Liga,24,1995,3.2,246,5,51,170,35,1,245,2,3,66.7,2,0,191,838,338,193,187,96.9,3,4
11638,Nampalys Mendy,MF,Leicester City,Premier League,27,1992,16,1066,61,372,543,237,21,907,26,50,52,28,2,646,4184,2632,644,610,94.7,14,10
